model_year,kms_driven,owner,location,mileage,power,price,new_col,CC,brand_name
2015,8000.0,1,mumbai,26.0,43.0,154000,False,390,KTM RC 
2016,10300.0,1,patiala,50.0,14.3,58000,False,150,Bajaj Avenger Street 
2014,13000.0,1,jaipur,25.0,44.0,102500,False,390,KTM Duke 
2017,4508.0,1,mumbai,42.0,16.0,106000,False,150,Yamaha YZF-R15 
2012,6605.11895752201,1,raipur,58.0,13.0,35000,True,150,Yamaha FZ16 
2016,8000.0,1,hyderabad,50.0,14.3,65000,False,150,Bajaj Avenger Street 
2017,700.0,1,saharanpur,26.0,42.3,230000,False,390,KTM RC 
2017,17000.0,1,ranchi,42.0,16.7,90000,False,150,Yamaha YZF-R15 2.0 
2017,6605.11895752201,1,mumbai,28.0,34.5,140000,True,400,Bajaj Dominar 
2017,5000.0,1,pune,38.0,21.0,80000,False,220,Bajaj Pulsar 
2004,65000.0,1,saharanpur,37.0,19.0,50000,False,350,Royal Enfield Electra 
2017,6605.11895752201,1,bangalore,65.0,13.0,60000,True,135,Bajaj Pulsar 
2017,3000.0,1,rohtak,35.0,24.8,149000,False,134.0,UM Renegade Sport S 
2010,16804.314654761907,2,qadian,80.0,9.050300000000012,19269,True,100,Bajaj Discover 
2016,9500.0,1,mumbai,35.0,25.1,140000,False,200,KTM RC 
2018,5500.0,1,bangalore,40.0,14.6,99999,False,150,Suzuki Gixxer SF Fi 
2012,6605.11895752201,1,jaipur,80.0,9.100000000000016,20400,True,100,Bajaj Discover 
2016,6500.0,1,thane,5.0,8.2,42000,False,100,Hero Passion Pro 
2018,9500.0,1,bangalore,35.0,24.8,175000,False,149.5,UM Renegade Commando Mojave 
2017,11050.0,1,bhubaneshwar,40.0,14.6,75000,False,150,Suzuki Gixxer SF 
2016,11500.0,1,mumbai,26.0,42.3,150000,False,390,KTM RC 
2017,6605.11895752201,1,delhi,28.0,34.5,135000,True,400,Bajaj Dominar 
2016,6605.11895752201,1,gurgaon,38.0,18.28,93200,True,150,Honda CBR 
2017,2000.0,1,pune,25.0,27.2,180000,False,500,Royal Enfield Thunderbird 
2013,6605.11895752201,1,jaipur,80.0,9.100000000000016,25000,True,100,Bajaj Discover 
2013,33500.0,1,surat,25.0,27.2,100000,False,500,Royal Enfield Thunderbird 
2017,6605.11895752201,1,jaipur,10.0,8.2,43000,True,100,Bajaj Platina  Alloy ES-
2017,7500.0,1,hyderabad,45.0,14.3,76000,False,150,Bajaj Avenger Street 
2017,3900.0,1,pune,42.0,16.0,110000,False,150,Yamaha YZF-R15 
2016,6500.0,1,delhi,35.0,25.1,140000,False,200,KTM RC 
2015,20000.0,1,navi mumbai,26.0,43.0,120000,False,390,KTM RC 
2016,23000.0,1,bangalore,35.0,19.8,120000,False,350,Royal Enfield Classic 
2017,6900.0,1,thane,35.0,25.1,170000,False,200,KTM RC 
2013,20000.0,1,delhi,45.0,17.0,32000,False,180,Bajaj  Pulsar 
2016,7054.0,1,hyderabad,50.0,14.3,69999,False,150,Bajaj Avenger Street 
2012,36000.0,1,meerut,55.0,11.0,22200,False,125,Hero Ignitor 
2015,6605.11895752201,1,bangalore,35.0,24.16,90000,True,200,Bajaj Pulsar RS
2007,32200.0,1,zirakpur,30.0,19.8,72000,False,350,Royal Enfield Bullet Electra 
2017,3000.0,1,zirakpur,25.0,42.9,200000,False,390,KTM Duke 
2016,6500.0,2,goa-panaji,22.0,41.4,250000,False,320,Yamaha YZF-R3 
2009,59000.0,2,gautam buddha nagar,30.0,19.8,60000,False,350,Royal Enfield Bullet Electra 
2016,9400.0,1,barnala,32.0,27.2,115000,False,500,Royal Enfield Classic 
2017,3000.0,1,chennai,35.0,19.0,85000,False,220,Bajaj Avenger Cruise 
2018,11950.0,1,mumbai,22.0,33.0,195000,False,310,TVS Apache RR
2018,6605.11895752201,1,navi mumbai,42.0,23.2,95000,True,200,Bajaj Pulsar NS
2016,8827.0,1,pune,32.0,27.2,120000,False,500,Royal Enfield Classic Desert Storm 
2018,4100.0,1,hyderabad,40.0,14.6,87000,False,150,Suzuki Gixxer SF Fi 
2015,6605.11895752201,1,delhi,70.0,12.82,25000,True,150,Bajaj Discover 
2017,4587.0,1,noida,37.03,19.8,100000,False,350,Royal Enfield Bullet 
2016,30000.0,1,chennai,35.0,19.8,100000,False,350,Royal Enfield Classic 
2016,10741.0,1,pune,20.0,47.0,400000,False,750,Harley-Davidson Street 
2018,9300.0,1,bangalore,35.0,24.8,150000,False,149.5,UM Renegade Sport S 
2004,60000.0,1,tiruvallur,55.0,7.5,18000,False,100,Hero Passion Plus 
2013,16804.314654761907,2,noida,60.0,14.0,30000,True,150,Honda CB Trigger 
2017,6605.11895752201,1,noida,40.0,20.7,70000,True,200,TVS Apache RTR 
2016,6500.0,1,delhi,35.0,19.8,108000,False,350,Royal Enfield Bullet Electra Twinspark 
2009,40000.0,1,ghaziabad,30.0,19.8,55000,False,350,Royal Enfield Bullet Electra 
2016,12000.0,1,vadodara,55.0,12.0,44000,False,150,Yamaha SZ-RR 
2018,6605.11895752201,1,delhi,40.0,20.23,95000,True,200,TVS Apache RTR 
2016,35000.0,1,hosur,35.0,19.0,65000,False,220,Bajaj Avenger Cruise 
2011,6605.11895752201,1,vadodara,82.0,8.2,27000,True,125,Bajaj Platina 
2018,3505.0,1,jaipur,39.0,18.1,85000,False,200,Hero Xtreme 
2018,6605.11895752201,1,ahmedabad,45.0,17.3,70000,True,180,TVS Apache RTR 
2017,6605.11895752201,1,bangalore,45.0,17.2,60000,True,180,TVS Apache RTR 
2016,11000.0,1,noida,40.0,19.8,110000,False,350,Royal Enfield Thunderbird 
2018,6605.11895752201,1,fatehabad,58.0,13.0,77000,True,150,Yamaha FZ S V 2.0 
2011,25000.0,2,navi mumbai,32.0,27.2,150000,False,500,Royal Enfield Classic 
2008,40000.0,1,thane,30.0,19.8,55000,False,350,Royal Enfield Thunderbird 
2013,60000.0,1,kolkata,35.0,19.8,100000,False,350,Royal Enfield Classic 
2018,6605.11895752201,1,thane,42.0,23.2,88000,True,200,Bajaj Pulsar NS
2019,2000.0,1,ghaziabad,28.79,27.0,155000,False,295,Jawa Forty Two 
2013,46316.0,2,jodhpur,64.0,13.0,27000,False,135,Bajaj Pulsar 
2017,19220.0,2,bangalore,38.0,21.0,78000,False,220,Bajaj Pulsar 
2015,33000.0,1,gurgaon,53.0,16.8,52000,False,150,Bajaj Pulsar AS
2015,16804.314654761907,2,surat,42.0,23.2,39400,True,200,Bajaj Pulsar AS
2015,19200.0,2,bangalore,40.0,19.0,55000,False,220,Bajaj Avenger 
2016,6605.11895752201,1,pune,42.0,23.2,52800,True,200,Bajaj Pulsar AS
2013,65000.0,2,dankaur,65.0,12.33,28000,False,125,Bajaj Discover 
2018,15000.0,1,delhi,45.0,15.3,69000,False,180,Bajaj Avenger Street 
2017,6605.11895752201,1,unnao,58.0,13.0,65000,True,150,Yamaha FZ S V 2.0 
2012,15000.0,1,herbertpur,32.0,27.2,150000,False,500,Royal Enfield Classic Chrome 
2016,31000.0,1,bangalore,38.0,21.0,70000,False,220,Bajaj Pulsar 
2016,32000.0,1,vadodara,40.0,19.8,120000,False,350,Royal Enfield Thunderbird 
2010,38385.0,1,surat,75.0,9.0,30000,False,125,Hero Super Splendor 
2016,18000.0,1,alibag,35.0,19.8,120000,False,350,Royal Enfield Classic 
2016,22000.0,1,mumbai,40.0,19.8,120000,False,350,Royal Enfield Thunderbird 
2013,26000.0,1,godhara,38.0,18.28,70000,False,150,Honda CBR 
2009,6605.11895752201,1,pune,58.0,13.0,40000,True,150,Yamaha FZ16 
2017,8700.0,1,murad nagar,32.0,24.5,131000,False,410,Royal Enfield Himalayan 
2017,9000.0,2,surat,40.0,19.8,120000,False,350,Royal Enfield Thunderbird 
2016,17000.0,1,noida,35.0,19.0,70000,False,220,Bajaj Avenger Cruise 
2016,13000.0,1,aquem,25.0,27.2,129000,False,500,Royal Enfield Thunderbird 
2019,6605.11895752201,1,avadi,65.0,15.0,73000,True,150,Bajaj Pulsar 
2017,8564.0,1,delhi,57.0,11.8,45000,False,150,Bajaj V15 
2017,17000.0,1,hazaribagh,40.0,19.0,70000,False,220,Bajaj Avenger 
2007,41000.0,2,delhi,30.0,19.8,85000,False,350,Royal Enfield Bullet Electra 
2017,6605.11895752201,1,pimpri chinchwad,28.0,34.5,112000,True,400,Bajaj Dominar 
2011,6605.11895752201,1,24 pargana,68.0,10.7,27000,True,125,Yamaha SS 
2011,6605.11895752201,1,thane,71.0,9.0,30000,True,110,Honda CB Twister 
2012,28500.0,1,mumbai,40.0,19.8,75000,False,350,Royal Enfield Thunderbird 
2018,5000.0,1,kurnool,22.0,33.0,180000,False,310,TVS Apache RR
2018,15000.0,1,ghaziabad,35.0,19.0,100000,False,220,Bajaj Avenger Cruise 
2008,68000.0,1,agra,30.0,19.8,80000,False,350,Royal Enfield Bullet Electra 
2009,16804.314654761907,2,puri,65.0,14.85,22000,True,150,Bajaj Pulsar 
2016,7000.0,1,mumbai,32.0,27.2,130000,False,500,Royal Enfield Classic 
2008,27000.0,2,24 pargana,40.0,17.0,28000,False,223,Hero Karizma R 
2012,28961.0,2,nadiad,65.0,12.33,20000,False,125,Bajaj Discover 
2014,31000.0,1,narnaul,35.0,19.8,95000,False,350,Royal Enfield Classic 
2015,33000.0,1,patna,42.0,16.7,83000,False,150,Yamaha YZF-R15 2.0 
2009,6605.11895752201,1,pune,60.0,14.0,45000,True,150,Honda CB Unicorn 
2012,110586.0,1,tiruvannamalai,65.0,14.2,17400,False,150,Hero CBZ Xtreme 
2017,21500.0,1,secunderabad,35.0,19.8,115900,False,350,Royal Enfield Classic 
2015,55000.0,1,pune,40.0,19.0,60000,False,220,Bajaj Avenger 
2014,39000.0,1,faridabad,40.0,19.0,40000,False,220,Bajaj Avenger 
2020,3000.0,1,ambur,40.0,18.3,180000,False,150,Yamaha YZF-R15 V3 
2011,36000.0,1,pune,37.0,19.0,98000,False,350,Royal Enfield Electra 
2015,18000.0,2,jaipur,42.0,16.0,80000,False,150,Yamaha YZF-R15 S 
2014,19622.0,1,noida,40.0,19.8,80000,False,350,Royal Enfield Thunderbird 
2008,90000.0,1,mumbai,65.0,12.93,28000,False,135,Bajaj Discover 
2018,41000.0,1,thrissur,63.0,14.0,65000,False,150,Suzuki Gixxer 
2009,22000.0,1,bhopal,64.0,10.65,18000,False,125,Yamaha Gladiator 
2015,28000.0,3,kottayam,35.0,25.0,113000,False,200,KTM RC 
2013,6605.11895752201,1,karnal,58.0,13.0,40000,True,150,Yamaha FZ 
2011,38000.0,1,noida,35.0,19.8,55346,False,350,Royal Enfield Thunderbird 
2014,64000.0,1,ahmedabad,40.0,19.0,40000,False,220,Bajaj Avenger 
2012,172082.0,1,vidisha,52.74,12.0,25000,False,150,Yamaha SZ 
2014,15300.0,1,delhi,37.0,19.8,90000,False,350,Royal Enfield‎ Bullet 
2016,6605.11895752201,1,mumbai,60.0,15.2,60000,True,160,TVS Apache RTR 
2016,45000.0,1,bangalore,35.0,19.8,135000,False,350,Royal Enfield Classic 
2019,6605.11895752201,1,narnaul,40.0,20.23,110000,True,200,TVS Apache RTR 
2015,50000.0,1,visakhapatnam,65.0,14.2,50000,False,150,Hero CBZ Xtreme 
2019,4350.0,1,surat,39.0,18.1,95000,False,200,Hero Xtreme 
2016,6605.11895752201,1,delhi,65.0,15.0,43000,True,150,Bajaj Pulsar 
2014,35000.0,1,bhubaneshwar,55.0,8.9,41000,False,125,Hero Glamour 
2009,6605.11895752201,1,lucknow,60.0,14.0,22700,True,150,Honda CB Unicorn 
2018,6605.11895752201,1,sikar,42.0,23.2,87000,True,200,Bajaj Pulsar NS
2018,16000.0,1,ranchi,51.59,14.6,75200,False,150,Suzuki Intruder 
2018,2200.0,1,jamshedpur,22.0,33.0,180500,False,310,TVS Apache RR
2016,60055.0,1,pune,50.0,14.3,34918,False,150,Bajaj Avenger Street 
2013,12800.0,1,bangalore,32.0,27.2,101000,False,500,Royal Enfield Classic 
2018,16804.314654761907,2,bangalore,58.0,13.0,69000,True,150,Yamaha FZ V 2.0 
2017,14500.0,1,bangalore,25.0,26.1,160000,False,500,Royal Enfield Standard 
2006,6605.11895752201,1,jaipur,65.0,14.85,42000,True,150,Bajaj Pulsar 
2017,26000.0,1,kochi,35.0,19.8,124500,False,350,Royal Enfield Classic 
2017,27000.0,2,almora,40.0,19.8,110000,False,350,Royal Enfield Thunderbird 
2017,1800.0,1,rewari,35.0,25.1,155000,False,200,KTM RC 
2017,36522.0,1,kalyan,35.0,19.8,110000,False,350,Royal Enfield Classic 
2009,43000.0,1,indore,55.0,7.5,25000,False,100,Hero Passion Plus 
2015,6605.11895752201,1,vizianagaram,35.0,24.16,95000,True,200,Bajaj Pulsar RS
2017,19000.0,1,delhi,35.0,19.8,125000,False,350,Royal Enfield Classic 
2013,60000.0,1,medinipur,65.0,14.2,45000,False,150,Hero CBZ Xtreme 
2014,10500.0,1,bangalore,32.0,27.2,130000,False,500,Royal Enfield Classic 
2018,12000.0,1,delhi,40.0,14.6,70000,False,150,Suzuki Gixxer SF Fi 
2018,7250.0,1,howrah,59.82825197309464,16.1,85000,False,160,TVS Apache RTR 
2018,15000.0,1,gaya,35.0,19.8,150000,False,350,Royal Enfield Classic Gunmetal Grey 
2012,11990.0,2,sabarkantha,42.0,16.7,75000,False,150,Yamaha YZF-R15 2.0 
2016,50000.0,1,vasai,95.0,7.4,36000,False,100,TVS Star Sport 
2015,10900.0,1,delhi,40.0,17.0,45000,False,223,Hero Karizma R 
2016,6605.11895752201,1,delhi,35.0,24.5,98000,True,200,Bajaj Pulsar RS
2003,6605.11895752201,1,surat,74.0,9.4,12000,True,110,TVS Victor 
2015,6605.11895752201,1,bangalore,58.0,13.0,65000,True,150,Yamaha FZ V 2.0 
2015,26600.0,1,ahmedabad,32.0,27.2,120000,False,500,Royal Enfield Classic Desert Storm 
2008,6605.11895752201,1,jaipur,65.0,14.85,25000,True,150,Bajaj Pulsar 
2010,70000.0,1,ahmedabad,65.0,15.0,17000,False,180,Bajaj Pulsar 
2013,20000.0,1,mulbagal,5.0,8.2,33000,False,100,Hero Passion Pro 
2017,40000.0,1,hyderabad,35.0,24.8,120000,False,149.5,UM Renegade Commando 
2005,45987.0,1,chinchwad,61.14,11.05,15000,False,135,Hero Honda Ambition 
2018,10300.0,1,ahmedabad,40.0,19.8,124000,False,350,Royal Enfield Thunderbird 
2014,6605.11895752201,1,noida,65.0,10.0,30000,True,125,Honda CB Shine 
2014,10000.0,1,gurgaon,35.0,19.8,97000,False,350,Royal Enfield Classic 
2016,12000.0,1,moradabad,53.0,16.8,38900,False,150,Bajaj Pulsar AS
1991,26000.0,2,pune,37.0,19.8,98000,False,350,Royal Enfield Bullet 
2018,10000.0,2,puttur,34.28541020593618,29.6,160000,False,250,KTM Duke 
2012,51000.0,1,moga,45.0,17.0,35000,False,180,Bajaj Pulsar 
2017,19000.0,2,delhi,35.0,19.8,110000,False,350,Royal Enfield Bullet Electra Twinspark 
2007,6605.11895752201,1,gurgaon,65.0,14.85,12000,True,150,Bajaj Pulsar 
2006,13000.0,1,delhi,55.0,8.9,12000,False,125,Hero Glamour 
2017,23000.0,1,kota,38.0,21.0,76000,False,220,Bajaj Pulsar 
2012,9400.0,1,delhi,42.0,16.7,65000,False,150,Yamaha YZF-R15 2.0 
2013,35000.0,1,mumbai,25.0,27.2,90800,False,500,Royal Enfield Thunderbird 
2017,6605.11895752201,1,surat,42.0,23.2,85000,True,200,Bajaj Pulsar NS
2014,30000.0,3,bhubaneshwar,38.0,18.28,57000,False,150,Honda CBR 
2016,6605.11895752201,1,bangalore,45.0,13.0,70000,True,150,Yamaha Fazer FI V 2.0 
2016,18600.0,1,meerut,53.0,19.0,48000,False,220,Bajaj Avenger Street 
2016,5000.0,1,bangalore,35.0,19.8,115000,False,350,Royal Enfield Classic 
2017,25000.0,1,gurgaon,42.0,16.0,88000,False,150,Yamaha YZF-R15 
2013,37000.0,1,bangalore,40.0,19.0,45000,False,220,Bajaj Avenger 
2019,8700.0,1,mysore,51.89,14.6,88100,False,150,Suzuki Gixxer Fi 
2015,30000.0,1,hyderabad,40.0,19.8,105000,False,350,Royal Enfield Thunderbird 
2012,53000.0,1,jodhpur,48.0,20.0,50000,False,223,Hero Karizma ZMR 
2010,6605.11895752201,1,bikaner,45.0,17.2,30000,True,180,TVS Apache RTR 
2012,33300.0,2,thane,25.0,27.2,130000,False,500,Royal Enfield Thunderbird 
2017,6605.11895752201,1,delhi,40.0,20.7,80000,True,200,TVS Apache RTR 
2016,7000.0,1,kalyan,32.0,27.2,160000,False,500,Royal Enfield Classic Chrome 
2018,18000.0,1,cuttack,35.32404761904762,19.8,135000,False,350,Royal Enfield Thunderbird X 
2012,15215.0,1,mumbai,40.0,19.8,70000,False,350,Royal Enfield Thunderbird 
2016,34000.0,1,mumbai,25.0,26.1,100000,False,500,Royal Enfield Standard 
2015,5000.0,1,mumbai,33.40565765954475,26.36299999999996,160000,False,250,Hyosung Aquila 
2018,2000.0,1,hubli,15.0,145.9,1500000,False,800,MV Agusta F3 
2017,10100.0,1,chennai,40.0,19.8,140000,False,350,Royal Enfield Thunderbird 
2018,11000.0,1,pune,22.0,33.0,220000,False,310,TVS Apache RR
2017,3374.0,1,gurgaon,40.0,14.6,80000,False,150,Suzuki Gixxer SF Fi 
2008,39000.0,3,ahmedabad,55.0,7.5,20000,False,100,Hero Passion Plus 
2012,25000.0,1,mumbai,40.0,19.8,85000,False,350,Royal Enfield Bullet Electra 
2010,90000.0,1,sonbhadra,65.0,12.33,30000,False,125,Bajaj Discover 
2017,5000.0,1,mumbai,35.0,24.8,125000,False,141.65,UM Renegade Sport S 
2018,18000.0,1,thane,25.0,27.2,150000,False,500,Royal Enfield Thunderbird 
2018,15000.0,1,delhi,45.0,14.3,55000,False,150,Bajaj Avenger Street 
2000,16804.314654761907,2,kolkata,30.0,18.0,112425,True,350,Royal Enfield Standard 
2016,6500.0,1,bangalore,35.0,25.1,145000,False,200,KTM RC 
2019,3600.0,1,pune,55.0,8.2,67000,False,100,Hero Splendor Plus IBS i3S 
2017,6605.11895752201,1,delhi,60.0,15.2,56700,True,160,TVS Apache RTR 
2019,9999.0,1,pune,51.59,14.6,109999,False,150,Suzuki Gixxer Fi 
2009,6605.11895752201,1,kolkata,58.0,13.0,80000,True,150,Yamaha FZ 
2016,6605.11895752201,1,raipur,45.0,17.2,65000,True,180,TVS Apache RTR 
2019,13200.0,1,chennai,52.92,15.29,80100,False,160,Bajaj Pulsar NS
2012,6605.11895752201,1,bangalore,60.0,14.0,45000,True,150,Honda CB Unicorn 
2013,34000.0,1,halol,65.0,15.0,35000,False,180,Bajaj Pulsar 
2017,20000.0,1,bangalore,53.0,19.0,80000,False,220,Bajaj Avenger Street 
2017,6605.11895752201,1,bangalore,40.0,20.7,95000,True,200,TVS Apache RTR 
2015,12500.0,2,delhi,32.0,27.2,105000,False,500,Royal Enfield Classic Desert Storm 
2012,7040.0,1,gurgaon,25.0,26.01,130000,False,500,Royal Enfield Standard 
2019,6605.11895752201,1,noida,60.0,15.2,83000,True,160,TVS Apache RTR 
2018,5000.0,2,bhiwandi,35.0,24.8,120000,False,142.1,UM Renegade Sport S 
2018,17000.0,1,chennai,35.374047619047616,19.8,137000,False,350,Royal Enfield Thunderbird X 
2014,17500.0,2,bangalore,25.0,26.1,90000,False,500,Royal Enfield Standard 
2006,6605.11895752201,1,thane,65.0,14.85,16000,True,150,Bajaj Pulsar 
2016,13500.0,1,chennai,32.0,24.5,138000,False,410,Royal Enfield Himalayan 
2010,97000.0,2,bangalore,35.0,19.8,71400,False,350,Royal Enfield Classic 
2013,16804.314654761907,2,delhi,38.0,26.15,130000,True,250,Honda CBR 
2020,4000.0,1,chandigarh,35.0,19.1,162900,False,350,Royal Enfield Classic 
2015,50000.0,1,mumbai,40.0,19.8,80000,False,350,Royal Enfield Thunderbird 
2018,17200.0,1,pune,35.0,19.8,150100,False,350,Royal Enfield Classic 
2005,12000.0,1,gurgaon,55.0,8.9,10000,False,125,Hero Glamour 
2016,10924.0,1,rajkot,57.0,11.8,61000,False,150,Bajaj V15 
2016,1000.0,1,chennai,15.0,140.0,900000,False,100,Kawasaki Ninja 
2020,500.0,1,delhi,20.0,47.0,515000,False,750,Harley-Davidson Street 
2017,14000.0,1,bangalore,35.0,27.2,140000,False,500,Royal Enfield Classic 
2011,45000.0,1,bharuch,64.0,13.0,15000,False,135,Bajaj Pulsar 
2015,20000.0,1,nawanshahr,64.0,13.0,45000,False,135,Bajaj Pulsar 
2019,3700.0,1,guwahati,53.09,15.3,74700,False,160,Bajaj Avenger Street 
2019,245.0,1,faridabad,28.81,27.0,137800,False,295,Jawa Forty Two 
2020,2500.0,1,alwar,39.0,18.1,94900,False,200,Hero Xtreme 
2017,35000.0,1,bangalore,45.0,14.3,60800,False,150,Bajaj Avenger Street 
2016,6605.11895752201,1,gurgaon,35.0,24.5,95000,True,200,Bajaj Pulsar RS
2013,37000.0,2,bangalore,38.0,21.0,38000,False,220,Bajaj Pulsar 
2019,6605.11895752201,1,panchkula,65.0,15.0,83000,True,150,Bajaj Pulsar ABS 
2018,30289.0,1,bangalore,38.0,21.0,85000,False,220,Bajaj Pulsar 
2010,14800.0,1,margao,38.0,21.0,30000,False,220,Bajaj Pulsar 
2017,10000.0,2,latur,32.0,24.5,125000,False,410,Royal Enfield Himalayan 
2015,18000.0,1,sitamarhi,35.0,19.8,110000,False,350,Royal Enfield Classic 
2011,50000.0,2,mumbai,32.0,27.2,85000,False,500,Royal Enfield Classic 
2013,43000.0,1,pune,32.0,27.2,120000,False,500,Royal Enfield Classic Desert Storm 
2018,20000.0,1,pune,32.25841914335665,29.6,160000,False,250,KTM Duke 
2010,6605.11895752201,1,bangalore,60.0,15.2,35000,True,160,TVS Apache RTR 
2020,1800.0,1,agartala,45.0,16.6,170000,False,180,Bajaj Pulsar 
2017,11900.0,1,delhi,35.0,24.8,120000,False,149.5,UM Renegade Commando 
2017,6605.11895752201,1,nagpur,28.0,34.5,150000,True,400,Bajaj Dominar 
2016,16000.0,2,hyderabad,35.0,19.8,112000,False,350,Royal Enfield Classic 
2010,6605.11895752201,1,jaipur,65.0,11.0,28000,True,125,Honda CBF Stunner 
2019,22662.0,1,delhi,35.0,19.8,155000,False,350,Royal Enfield Classic 
2016,36000.0,1,chennai,25.0,27.2,138000,False,500,Royal Enfield Classic Squadron Blue 
2013,6465.0,1,udaipur,25.0,27.2,110000,False,500,Royal Enfield Thunderbird 
2017,10000.0,2,latur,32.0,24.5,122900,False,410,Royal Enfield Himalayan 
2019,18000.0,1,delhi,60.0,16.1,83999,False,160,TVS Apache RTR 
2017,25500.0,1,delhi,42.0,16.0,85000,False,150,Yamaha YZF-R15 
2013,6605.11895752201,1,ghaziabad,84.0,8.25,30000,True,110,Honda Dream Yuga 
2019,13842.0,1,deoghar,35.0,27.2,178600,False,500,Royal Enfield Classic 
2013,50000.0,2,mohali,32.0,27.2,84100,False,500,Royal Enfield Classic Desert Storm 
2014,3985.0,1,kanpur nagar,25.0,27.2,115000,False,500,Royal Enfield Thunderbird 
2019,8300.0,1,kolkata,76.19,8.6,45000,False,110,Bajaj Discover 
2014,24000.0,1,tiruvallur,40.0,19.8,72000,False,350,Royal Enfield Thunderbird 
2017,6605.11895752201,1,hyderabad,45.0,17.2,68000,True,180,TVS Apache RTR 
2016,31000.0,1,vadodara,50.0,14.3,50000,False,150,Bajaj Avenger Street 
2018,6605.11895752201,1,shimla,35.0,24.5,125000,True,200,Bajaj Pulsar RS
2017,6605.11895752201,1,navi mumbai,42.0,23.2,76500,True,200,Bajaj Pulsar NS
2013,14000.0,2,mohali,35.0,19.8,97000,False,350,Royal Enfield Classic 
2016,35000.0,1,pune,53.0,19.0,61600,False,220,Bajaj Avenger Street 
2016,26000.0,1,bangalore,25.0,19.8,103500,False,350,Royal Enfield Electra 
2011,50000.0,1,pune,45.0,13.0,43500,False,150,Yamaha FZs 
2015,2270.0,1,pune,20.0,47.0,430000,False,750,Harley-Davidson Street 
2016,19000.0,2,faridabad,30.0,28.0,197200,False,250,Hyosung GT
2017,6605.11895752201,1,bangalore,52.0,15.44,62100,True,160,Honda CB Hornet 
2014,35000.0,1,gurgaon,35.0,19.8,109500,False,350,Royal Enfield Classic 
2010,6605.11895752201,1,ghaziabad,45.0,13.0,22000,True,150,Yamaha Fazer 
2012,6605.11895752201,1,gurgaon,60.0,15.2,34000,True,160,TVS Apache RTR 
2019,15500.0,1,noida,57.44,13.0,100000,False,150,Yamaha FZS-FI V 3.0 
2014,16804.314654761907,2,idukki,58.0,13.0,45700,True,150,Yamaha FZ S V 2.0 
2015,13000.0,1,surat,40.0,19.8,109800,False,350,Royal Enfield Thunderbird 
2009,16804.314654761907,2,jamnagar,58.0,13.0,19800,True,150,Yamaha FZ 
2007,65000.0,1,delhi,65.0,12.93,10000,False,135,Bajaj Discover 
2011,6605.11895752201,1,bhubaneshwar,60.0,14.0,30000,True,150,Honda CB Unicorn Dazzler 
2019,13000.0,2,hyderabad,40.0,14.6,80000,False,150,Suzuki Gixxer SF 
2015,6605.11895752201,1,mumbai,35.0,24.16,80900,True,200,Bajaj Pulsar RS
2016,16804.314654761907,2,ratlam,58.0,13.0,47000,True,150,Yamaha FZ S V 2.0 
2018,6605.11895752201,1,ludhiana,65.0,15.0,60000,True,150,Bajaj Pulsar 
2015,24000.0,2,dehradun,48.0,20.0,40000,False,223,Hero Karizma ZMR 
2013,6605.11895752201,1,alibag,38.0,26.15,70000,True,250,Honda CBR 
2011,70000.0,1,gurgaon,65.0,15.0,32500,False,180,Bajaj Pulsar 
2016,13000.0,3,delhi,55.0,9.3,38500,False,110,Hero Splendor iSmart 
2019,6605.11895752201,1,ghaziabad,10.0,8.2,47000,True,110,Bajaj Platina Alloy ES-
2018,3000.0,1,kollam,32.0,27.2,220000,False,500,Royal Enfield Classic Stealth Black 
2009,30000.0,1,agra,38.0,21.0,27000,False,220,Bajaj Pulsar 
2016,12400.0,1,delhi,32.0,24.5,160000,False,410,Royal Enfield Himalayan 
2016,18700.0,1,nalgonda,57.0,11.8,42000,False,150,Bajaj V15 
2011,6605.11895752201,1,zirakpur,45.0,17.2,30000,True,180,TVS Apache RTR 
2014,7290.0,2,mysore,20.0,47.0,351500,False,750,Harley-Davidson Street 
2017,19000.0,1,delhi,36.72,19.8,113000,False,350,Royal Enfield Bullet 
2015,1147.0,1,noida,35.0,25.0,145000,False,200,KTM RC 
2019,25000.0,1,hyderabad,62.52,14.3,109600,False,125,KTM Duke 
2017,4500.0,1,noida,25.0,19.8,106000,False,350,Royal Enfield Electra 
2012,13000.0,1,delhi,48.0,20.0,30000,False,223,Hero Karizma ZMR 
2017,13500.0,1,dehradun,35.0,25.0,150000,False,149.5,UM Renegade Commando Classic 
2018,10000.0,1,noida,35.0,24.8,170000,False,149.5,UM Renegade Commando 
2015,84000.0,1,puri,40.0,19.8,87000,False,350,Royal Enfield Bullet Electra 
2007,6605.11895752201,1,panipat,65.0,14.85,10900,True,150,Bajaj Pulsar 
2019,4394.0,1,noida,40.5,18.7,130000,False,150,Yamaha YZF-R15 V3 
2015,24000.0,1,gurgaon,42.0,16.0,59000,False,150,Yamaha YZF-R15 
2016,24000.0,1,delhi,40.0,19.8,96000,False,350,Royal Enfield Bullet Electra 
2016,45000.0,1,mumbai,50.0,14.3,64000,False,150,Bajaj Avenger Street 
2019,11000.0,1,jaipur,75.0,9.0,63000,False,125,Hero Super Splendor 
2020,10000.0,1,ghaziabad,81.0,8.2,68500,False,100,Hero Splendor Plus Kick Alloy 
2018,23789.0,1,delhi,55.0,8.0,55500,False,149.5,Hero Passion Xpro Disc 
